Customer_ID,Name,City,Age,Gender,Income,Purchase_Amount,Product_Category,Payment_Method,Transaction_Date
CUST1543,Budi,Jakarta,28.0,Male,21546183.0,18764179.0,Groceries,Cash,2025-06-27
CUST1544,Andi,Bandung,49.0,Female,17451300.0,5404120.0,Groceries,Bank Transfer,2025-06-28
CUST1545,Hani,Medan,19.0,Male,36833647.0,19649821.0,Fashion,Credit Card,2025-06-29
CUST1546,Eka,Surabaya,64.0,Female,750000000.0,350000000.0,Electronics,E-Wallet,2025-06-30
CUST1547,Dewi,Surabaya,31.0,Female,15126467.0,5913775.0,Electronics,Credit Card,2025-07-01
CUST1548,Budi,Jakarta,,Female,,,Furniture,,2025-07-02
CUST1549,Gilang,Yogyakarta,39.0,Female,28439173.0,6572652.0,Furniture,E-Wallet,2025-07-03
CUST1550,Andi,Medan,28.0,Female,25931189.0,18375555.0,Fashion,Credit Card,2025-07-04
CUST1551,Dewi,BSD,,Female,,,Sports,,2025-07-05
CUST1552,Eka,Surabaya,20.0,Female,38515016.0,16013266.0,Electronics,Bank Transfer,2025-07-06
CUST1553,Dewi,Jakarta,34.0,Male,31898827.0,776296.0,Furniture,E-Wallet,2025-07-07
CUST1554,Andi,BSD,61.0,Male,26000970.0,479039.0,Electronics,Bank Transfer,2025-07-08
CUST1555,Hani,Yogyakarta,45.0,Male,25362925.0,628714.0,Fashion,E-Wallet,2025-07-09
CUST1556,Hani,Medan,46.0,Male,33781302.0,7135655.0,Fashion,Bank Transfer,2025-07-10
CUST1557,Fajar,Yogyakarta,38.0,Male,20355904.0,8468352.0,Sports,E-Wallet,2025-07-11
CUST1558,Hani,Surabaya,64.0,Male,7226156.0,19788406.0,Sports,Bank Transfer,2025-07-12
CUST1559,Fajar,BSD,33.0,Male,30640477.0,9041047.0,Fashion,Cash,2025-07-13
CUST1560,Dewi,BSD,54.0,Female,44537804.0,17150668.0,Furniture,Credit Card,2025-07-14
CUST1561,Citra,BSD,37.0,Female,48145249.0,16808666.0,Electronics,Cash,2025-07-15
CUST1562,Gilang,Surabaya,23.0,Female,44682179.0,4471047.0,Groceries,Credit Card,2025-07-16
CUST1563,Gilang,Surabaya,36.0,Female,32754469.0,13821794.0,Sports,Credit Card,2025-07-17
CUST1564,Dewi,Yogyakarta,22.0,Male,27114910.0,7284872.0,Groceries,E-Wallet,2025-07-18
CUST1565,Budi,Bandung,20.0,Male,28698550.0,19067137.0,Furniture,Credit Card,2025-07-19
CUST1566,Budi,Yogyakarta,18.0,Female,23729471.0,7527297.0,Sports,Cash,2025-07-20
CUST1567,Hani,Medan,55.0,Female,5592536.0,13659001.0,Groceries,Cash,2025-07-21
CUST1568,Gilang,Jakarta,32.0,Male,47918675.0,17639587.0,Furniture,Bank Transfer,2025-07-22
CUST1569,Gilang,BSD,51.0,Female,31466841.0,17020196.0,Electronics,Cash,2025-07-23
CUST1570,Fajar,Bandung,52.0,Female,8504381.0,10922611.0,Furniture,Bank Transfer,2025-07-24
CUST1571,Citra,jakarta,42.0,Female,20296381.0,17134570.0,Sports,Credit Card,2025-07-25
CUST1572,Andi,jakarta,41.0,Female,23218082.0,7963438.0,Fashion,Cash,2025-07-26
CUST1573,Budi,Yogyakarta,29.0,Male,40432795.0,15091637.0,Electronics,Credit Card,2025-07-27
CUST1574,Gilang,Surabaya,35.0,Female,31190067.0,8072368.0,Groceries,BankTransfer,2025-07-28
CUST1575,Fajar,BSD,32.0,Female,43990129.0,2335883.0,Sports,Cash,2025-07-29
CUST1576,Eka,Yogyakarta,,Male,,,Fashion,,2025-07-30
CUST1577,Fajar,Jakarta,33.0,Male,33570706.0,864265.0,Furniture,Credit Card,2025-07-31
CUST1578,Budi,Jakarta,,Female,,,Fashion,,2025-08-01
CUST1579,Budi,Jakarta,25.0,Male,10946155.0,408617.0,Sports,E-Wallet,2025-08-02
CUST1580,Fajar,Jakarta,63.0,Female,18850872.0,11468954.0,Sports,Credit Card,2025-08-03
CUST1581,Andi,Jakarta,42.0,Female,13384778.0,844748.0,Fashion,Credit Card,2025-08-04
CUST1582,Dewi,Bandung,34.0,Male,48831617.0,12125170.0,Furniture,Credit Card,2025-08-05
CUST1583,Budi,Yogyakarta,46.0,Female,42242670.0,16539751.0,Fashion,Bank Transfer,2025-08-06
CUST1584,Fajar,BSD,25.0,Female,29371947.0,13595655.0,Sports,E-Wallet,2025-08-07
CUST1585,Gilang,Surabaya,32.0,Female,9703560.0,834275.0,Sports,Credit Card,2025-08-08
CUST1586,Fajar,Surabaya,44.0,Female,21562775.0,9786427.0,Groceries,Cash,2025-08-09
CUST1587,Citra,Yogyakarta,63.0,Male,45251489.0,9522794.0,Groceries,Cash,2025-08-10
CUST1588,Dewi,Yogyakarta,24.0,Male,32012949.0,9087114.0,Electronics,Bank Transfer,2025-08-11
CUST1589,Eka,Surabaya,20.0,Female,3533634.0,6294224.0,Sports,Cash,2025-08-12
CUST1590,Andi,Surabaya,46.0,Male,23709963.0,9045326.0,Groceries,Credit Card,2025-08-13
CUST1591,Hani,Bandung,61.0,Female,33421467.0,14803155.0,Fashion,Cash,2025-08-14
CUST1592,Eka,Medan,41.0,Female,45133277.0,6124293.0,Furniture,Credit Card,2025-08-15
CUST1593,Dewi,BSD,,Female,,,Fashion,,2025-08-16
CUST1594,Dewi,Jakarta,37.0,Female,45799087.0,5418331.0,Furniture,E-Wallet,2025-08-17
CUST1595,Dewi,Medan,63.0,Female,41178068.0,19841160.0,Groceries,Bank Transfer,2025-08-18
CUST1596,Eka,Yogyakarta,32.0,Male,18325339.0,10836301.0,Electronics,Bank Transfer,2025-08-19
CUST1597,Gilang,Surabaya,42.0,Female,41888665.0,11252153.0,Fashion,E-Wallet,2025-08-20
CUST1598,Dewi,Medan,47.0,Male,32581501.0,4048401.0,Fashion,E-Wallet,2025-08-21
CUST1599,Fajar,BSD,,Male,,,Fashion,,2025-08-22
CUST1600,Eka,Yogyakarta,24.0,Female,26618516.0,15941640.0,Furniture,E-Wallet,2025-08-23
CUST1601,Hani,Jakarta,34.0,Female,8785267.0,10240106.0,Groceries,Credit Card,2025-08-24
CUST1602,Dewi,Jakarta,,Female,,,Fashion,,2025-08-25
CUST1603,Fajar,BSD,37.0,Female,25747442.0,6884672.0,Fashion,Bank Transfer,2025-08-26
CUST1604,Gilang,BSD,,Female,,,Electronics,,2025-08-27
CUST1605,Citra,Surabaya,26.0,Male,21908234.0,11719039.0,Electronics,Credit Card,2025-08-28
CUST1606,Gilang,Jakarta,55.0,Female,48194168.0,2692316.0,Groceries,Bank Transfer,2025-08-29
CUST1607,Hani,Yogyakarta,39.0,Female,40043861.0,16243481.0,Groceries,CREDIT CARD,2025-08-30
CUST1608,Dewi,Medan,19.0,Male,18866128.0,5995725.0,Sports,Bank Transfer,2025-08-31
CUST1609,Hani,Yogyakarta,41.0,Male,43032875.0,16081957.0,Electronics,E-Wallet,2025-09-01
CUST1610,Eka,Bandung,,Female,,,Sports,,2025-09-02
CUST1611,Budi,Bandung,28.0,Male,47474126.0,9883893.0,Furniture,Credit Card,2025-09-03
CUST1612,Dewi,BSD,30.0,Female,20071962.0,13164637.0,Sports,Credit Card,2025-09-04
CUST1613,Budi,Surabaya,,Male,,,Fashion,,2025-09-05
CUST1614,Fajar,Bandung,25.0,Male,8432019.0,13536812.0,Sports,Bank Transfer,2025-09-06
CUST1615,Citra,Jakarta,38.0,Female,24130108.0,7346813.0,Groceries,Cash,2025-09-07
CUST1616,Andi,Yogyakarta,35.0,Male,21479375.0,19799205.0,Furniture,Bank Transfer,2025-09-08
CUST1617,Hani,Yogyakarta,47.0,Male,13392034.0,1084156.0,Fashion,E-Wallet,2025-09-09
CUST1618,Gilang,BSD,35.0,Male,19394487.0,13431690.0,Sports,E-Wallet,2025-09-10
CUST1619,Citra,Medan,63.0,Male,33671003.0,10725643.0,Furniture,Cash,2025-09-11
CUST1620,Dewi,BSD,64.0,Male,200000000.0,100000000.0,Furniture,Bank Transfer,2025-09-12
CUST1621,Budi,Medan,48.0,Male,15912550.0,19985807.0,Fashion,Cash,2025-09-13
CUST1622,Gilang,BSD,55.0,Female,49737861.0,12099562.0,Sports,Credit Card,2025-09-14
CUST1623,Budi,BSD,49.0,Female,39204667.0,17625068.0,Furniture,BankTransfer,2025-09-15
CUST1624,Eka,BSD,28.0,Male,34643648.0,16400081.0,Furniture,Cash,2025-09-16
CUST1625,Budi,Medan,62.0,Female,41294471.0,9645226.0,Electronics,E-Wallet,2025-09-17
CUST1626,Eka,Medan,42.0,Female,46683574.0,5396990.0,Furniture,Cash,2025-09-18
CUST1627,Fajar,BSD,50.0,Female,12693374.0,12399755.0,Electronics,Bank Transfer,2025-09-19
CUST1628,Gilang,Bandung,55.0,Male,31563971.0,7028655.0,Sports,E-Wallet,2025-09-20
CUST1629,Gilang,Surabaya,58.0,Female,33114233.0,16103651.0,Sports,Cash,2025-09-21
CUST1630,Andi,Surabaya,25.0,Male,39230949.0,11403471.0,Sports,Credit Card,2025-09-22
CUST1631,Dewi,Surabaya,,Female,,,Groceries,,2025-09-23
CUST1632,Eka,Medan,39.0,Male,43885438.0,3472863.0,Sports,Cash,2025-09-24
CUST1633,Andi,Medan,41.0,Male,28793044.0,19776249.0,Furniture,Cash,2025-09-25
CUST1634,Budi,Bandung,58.0,Female,11329442.0,1678315.0,Fashion,E-Wallet,2025-09-26
CUST1635,Budi,Surabaya,34.0,Female,33371444.0,7527210.0,Electronics,Bank Transfer,2025-09-27
CUST1636,Andi,Surabaya,29.0,Male,11831924.0,18226806.0,Groceries,Credit Card,2025-09-28
CUST1637,Gilang,BSD,63.0,Female,42722995.0,11993046.0,Sports,Cash,2025-09-29
CUST1638,Budi,Medan,49.0,Female,6456653.0,13068805.0,Sports,Bank Transfer,2025-09-30
CUST1639,Hani,Surabaya,32.0,Female,4888806.0,19922745.0,Fashion,Bank Transfer,2025-10-01
CUST1640,Fajar,Yogyakarta,,Male,,,Fashion,,2025-10-02
CUST1641,Fajar,Bandung,39.0,Male,33912354.0,5540107.0,Groceries,Credit Card,2025-10-03
CUST1642,Hani,Yogyakarta,45.0,Female,40516108.0,15272466.0,Electronics,E-Wallet,2025-10-04
CUST1643,Andi,Yogyakarta,37.0,Female,38314894.0,7181530.0,Sports,Bank Transfer,2025-10-05
CUST1644,Hani,Bandung,50.0,Female,47181713.0,15040284.0,Groceries,Bank Transfer,2025-10-06
CUST1645,Eka,Yogyakarta,27.0,Male,46566194.0,12979120.0,Furniture,Bank Transfer,2025-10-07
CUST1646,Eka,Surabaya,57.0,Male,7058848.0,19774922.0,Furniture,E-Wallet,2025-10-08
CUST1647,Andi,Medan,49.0,Female,3809178.0,3301473.0,Groceries,Credit Card,2025-10-09
CUST1648,Hani,Bandung,50.0,Female,9934106.0,9414823.0,Sports,Cash,2025-10-10
CUST1649,Eka,BSD,19.0,Female,44040759.0,11522057.0,Groceries,E-Wallet,2025-10-11
CUST1650,Gilang,Yogyakarta,50.0,Female,22339821.0,1549991.0,Sports,Bank Transfer,2025-10-12
CUST1651,Hani,Bandung,50.0,Female,34066661.0,11000518.0,Fashion,E-Wallet,2025-10-13
CUST1652,Gilang,Jakarta,58.0,Female,37275469.0,524528.0,Groceries,Bank Transfer,2025-10-14
CUST1653,Eka,Jakarta,30.0,Male,25284899.0,11203831.0,Sports,Cash,2025-10-15
CUST1654,Fajar,Medan,47.0,Female,31398068.0,15752956.0,Groceries,Cash,2025-10-16
CUST1655,Eka,Surabaya,50.0,Male,19530109.0,6550219.0,Groceries,Credit Card,2025-10-17
CUST1656,Gilang,Medan,30.0,Female,26195170.0,18528040.0,Sports,Bank Transfer,2025-10-18
CUST1657,Citra,Medan,43.0,Female,30965074.0,5365481.0,Sports,Credit Card,2025-10-19
CUST1658,Dewi,Medan,39.0,Male,37575901.0,13718723.0,Electronics,Credit Card,2025-10-20
CUST1659,Budi,Medan,56.0,Male,26533566.0,8627835.0,Groceries,Cash,2025-10-21
CUST1660,Hani,BSD,19.0,Male,8779277.0,18650271.0,Furniture,E-Wallet,2025-10-22
CUST1661,Citra,BSD,55.0,Male,47324346.0,9180745.0,Groceries,E-Wallet,2025-10-23
CUST1662,Eka,Bandung,56.0,Female,5892371.0,381854.0,Groceries,Credit Card,2025-10-24
CUST1663,Fajar,Jakarta,43.0,Male,13200944.0,6762314.0,Sports,Cash,2025-10-25
CUST1664,Andi,Medan,63.0,Female,49276888.0,14384503.0,Groceries,Bank Transfer,2025-10-26
CUST1665,Eka,Bandung,32.0,Male,26747415.0,14667593.0,Groceries,E-Wallet,2025-10-27
CUST1666,Fajar,Jakarta,51.0,Female,13539669.0,5930395.0,Furniture,Credit Card,2025-10-28
CUST1667,Dewi,Yogyakarta,59.0,Female,22599352.0,18534369.0,Sports,E-Wallet,2025-10-29
CUST1668,Eka,Surabaya,61.0,Female,20292909.0,9973863.0,Groceries,E-Wallet,2025-10-30
CUST1669,Gilang,BSD,57.0,Female,22413938.0,15510095.0,Fashion,Bank Transfer,2025-10-31
CUST1670,Andi,Yogyakarta,28.0,Female,20016233.0,7183610.0,Electronics,Cash,2025-11-01
CUST1671,Fajar,Jakarta,20.0,Female,37496200.0,16511413.0,Furniture,Bank Transfer,2025-11-02
CUST1672,Fajar,Yogyakarta,23.0,Male,13228691.0,15647546.0,Groceries,Cash,2025-11-03
CUST1673,Fajar,Surabaya,26.0,Female,44598278.0,18683900.0,Fashion,E-Wallet,2025-11-04
CUST1674,Dewi,Jakarta,,Male,,,Groceries,,2025-11-05
CUST1675,Eka,Yogyakarta,26.0,Male,36827578.0,17356299.0,Groceries,Bank Transfer,2025-11-06
CUST1676,Dewi,BSD,300.0,Female,16907579.0,2001740.0,Sports,Cash,2025-11-07
CUST1677,Hani,BSD,48.0,Male,8453174.0,5748393.0,Sports,E-Wallet,2025-11-08
CUST1678,Budi,Bandung,49.0,Female,9124152.0,12751235.0,Sports,Cash,2025-11-09
CUST1679,Budi,Yogyakarta,58.0,Male,4164795.0,7495873.0,Fashion,Cash,2025-11-10
CUST1680,Hani,Medan,29.0,Female,46332370.0,4684946.0,Groceries,Cash,2025-11-11
CUST1681,Eka,Yogyakarta,25.0,Male,16767053.0,10784544.0,Electronics,E-Wallet,2025-11-12
CUST1682,Gilang,Jakarta,25.0,Female,5409381.0,13824252.0,Furniture,Credit Card,2025-11-13
CUST1683,Dewi,Jakarta,45.0,Female,49695860.0,19584400.0,Sports,Credit Card,2025-11-14
CUST1684,Andi,Yogyakarta,37.0,Female,43580924.0,11400674.0,Sports,Credit Card,2025-11-15
CUST1685,Fajar,Surabaya,64.0,Female,28086627.0,7973491.0,Groceries,Cash,2025-11-16
CUST1686,Fajar,BSD,24.0,Male,14959207.0,18417940.0,Groceries,E-Wallet,2025-11-17
CUST1687,Eka,Jakarta,28.0,Female,35293149.0,5975293.0,Fashion,Cash,2025-11-18
CUST1688,Gilang,BSD,37.0,Male,23060832.0,18842946.0,Fashion,creditcard,2025-11-19
CUST1689,Budi,Jakarta,,Male,,,Sports,,2025-11-20
CUST1690,Budi,Bandung,21.0,Male,14074355.0,9164281.0,Groceries,E-Wallet,2025-11-21
CUST1691,Fajar,Medan,23.0,Female,21856024.0,1194316.0,Electronics,Cash,2025-11-22
CUST1692,Eka,Jakarta,39.0,Male,22789002.0,4400915.0,Furniture,Bank Transfer,2025-11-23
CUST1693,Dewi,BSD,43.0,Male,4558242.0,15178236.0,Groceries,Bank Transfer,2025-11-24
CUST1694,Budi,Bandung,20.0,Male,35648168.0,6860403.0,Groceries,Credit Card,2025-11-25
CUST1695,Dewi,Jakarta,58.0,Female,16074362.0,15255892.0,Fashion,E-Wallet,2025-11-26
CUST1696,Gilang,Surabaya,,Female,,,Furniture,,2025-11-27
CUST1697,Budi,Medan,31.0,Male,24725224.0,1736675.0,Sports,Cash,2025-11-28
CUST1698,Budi,Jakarta,28.0,Female,8445315.0,15225440.0,Groceries,Credit Card,2025-11-29
CUST1699,Citra,Bandung,35.0,Female,11552442.0,16416160.0,Sports,Credit Card,2025-11-30
CUST1700,Budi,Surabaya,29.0,Male,12618395.0,17679065.0,Groceries,Cash,2025-12-01
CUST1701,Hani,Yogyakarta,40.0,Male,39566791.0,10217273.0,Sports,Cash,2025-12-02
CUST1702,Andi,Bandung,29.0,Female,12714177.0,18038284.0,Furniture,Credit Card,2025-12-03
CUST1703,Hani,Bandung,30.0,Male,12805436.0,1135891.0,Fashion,Cash,2025-12-04
CUST1704,Eka,Surabaya,42.0,Female,10204776.0,17630710.0,Furniture,Bank Transfer,2025-12-05
CUST1705,Eka,Bandung,,Female,,,Electronics,,2025-12-06
CUST1706,Dewi,Surabaya,,Female,,,Fashion,,2025-12-07
CUST1707,Hani,Jakarta,63.0,Female,6625654.0,7711432.0,Furniture,Credit Card,2025-12-08
CUST1708,Hani,Surabaya,53.0,Female,3285711.0,9256484.0,Electronics,E-Wallet,2025-12-09
CUST1709,Hani,Surabaya,62.0,Female,25055388.0,13822816.0,Groceries,Credit Card,2025-12-10
CUST1710,Gilang,Medan,25.0,Male,46066429.0,14474288.0,Groceries,Credit Card,2025-12-11
CUST1711,Budi,Surabaya,46.0,Male,20353135.0,5377420.0,Sports,E-Wallet,2025-12-12
CUST1712,Andi,Surabaya,49.0,Female,17689949.0,7372003.0,Fashion,Bank Transfer,2025-12-13
CUST1713,Dewi,Yogyakarta,61.0,Female,34385867.0,15120740.0,Groceries,Cash,2025-12-14
CUST1714,Hani,Jakarta,35.0,Female,23108322.0,1860511.0,Fashion,E-Wallet,2025-12-15
CUST1715,Hani,Medan,23.0,Male,12241354.0,3641815.0,Groceries,Credit Card,2025-12-16
CUST1716,Citra,Yogyakarta,35.0,Female,36976813.0,8534610.0,Sports,Cash,2025-12-17
CUST1717,Dewi,BSD,36.0,Male,49597588.0,4710146.0,Furniture,E-Wallet,2025-12-18
CUST1718,Hani,Jakarta,39.0,Female,27999678.0,4239289.0,Sports,Cash,2025-12-19
CUST1719,Dewi,Jakarta,,Female,,,Electronics,,2025-12-20
CUST1720,Budi,BSD,49.0,Male,7900164.0,5451826.0,Groceries,E-Wallet,2025-12-21
CUST1721,Citra,Surabaya,58.0,Male,12909551.0,13798156.0,Electronics,Cash,2025-12-22
CUST1722,Dewi,Yogyakarta,20.0,Female,16952275.0,6490459.0,Electronics,Bank Transfer,2025-12-23
CUST1723,Andi,Bandung,45.0,Female,9336356.0,1884006.0,Fashion,E-Wallet,2025-12-24
CUST1724,Andi,Medan,27.0,Female,25456258.0,15000526.0,Groceries,Bank Transfer,2025-12-25
CUST1725,Eka,Bandung,,Male,,,Electronics,,2025-12-26
CUST1726,Citra,BSD,46.0,Male,26871392.0,9117497.0,Furniture,Cash,2025-12-27
CUST1727,Citra,Jakarta,32.0,Male,16704180.0,8403143.0,Electronics,Credit Card,2025-12-28
CUST1728,Eka,Jakarta,50.0,Male,3460796.0,10855716.0,Furniture,Credit Card,2025-12-29
CUST1729,Dewi,Medan,24.0,Male,44295048.0,12333494.0,Fashion,Cash,2025-12-30
CUST1730,Citra,Jakarta,29.0,Male,17503356.0,6779155.0,Electronics,E-Wallet,2025-12-31
CUST1731,Andi,Jakarta,47.0,Female,8994376.0,5837580.0,Sports,Cash,2026-01-01
CUST1732,Andi,Medan,38.0,Female,42412770.0,14873394.0,Fashion,Credit Card,2026-01-02
CUST1733,Hani,Yogyakarta,48.0,Male,7989904.0,325391.0,Furniture,Credit Card,2026-01-03
CUST1734,Budi,Yogyakarta,41.0,Female,12392609.0,14993670.0,Fashion,E-Wallet,2026-01-04
CUST1735,Citra,Medan,37.0,Female,20089239.0,6798541.0,Electronics,Cash,2026-01-05
CUST1736,Dewi,BSD,54.0,Male,14594207.0,17068603.0,Groceries,Credit Card,2026-01-06
CUST1737,Eka,sby,21.0,Female,42824448.0,13972621.0,Groceries,Bank Transfer,2026-01-07
CUST1738,Eka,Jakarta,45.0,Male,43875015.0,3732632.0,Furniture,Credit Card,2026-01-08
CUST1081,Dewi,BSD,,Female,,,Groceries,,2024-03-22
CUST1158,Andi,Bandung,,Male,,,Furniture,,2024-06-07
CUST1066,Dewi,Yogyakarta,,Female,,,Electronics,,2024-03-07
CUST1599,Fajar,BSD,,Male,,,Fashion,,2025-08-22
CUST1334,Fajar,BSD,,Male,,,Electronics,,2024-11-30
CUST1640,Fajar,Yogyakarta,,Male,,,Fashion,,2025-10-02
CUST1155,Budi,Yogyakarta,,Female,,,Groceries,,2024-06-04
CUST1101,Budi,Yogyakarta,,Female,,,Electronics,,2024-04-11
CUST1077,Dewi,BSD,,Male,,,Furniture,,2024-03-18
CUST1357,Hani,BSD,,Male,,,Furniture,,2024-12-23
